evidence_ID,property_ID,source_id,target_id,original_id,fragment_id,Article_id,priority,conflict_note,unvetted,linking_quote,interpretation_notes,property_type_explanation,pc_flag,soma_pcl_flag,ax_de_pcl_flag,perisomatic_targeting_flag,supplemental_pmids
30036,NULL,4006,4000,1000592,30035,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30458,NULL,4006,1000,2000025,30457,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30397,NULL,4015,4015,1007188,30396,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30025,NULL,4015,4000,1000573,30024,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30270,NULL,4015,4000,1004030,30269,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30034,NULL,4015,4000,1000582,30033,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30045,NULL,4015,4000,1000630,30044,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30060,NULL,4015,4000,1000645,30059,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30248,NULL,4015,4000,1003705,30247,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30354,NULL,4015,4000,1007124,30353,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30355,NULL,4015,4000,1007126,30354,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30414,NULL,4094,4012,1007208,30413,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30416,NULL,4094,4012,1007212,30415,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30415,NULL,4094,4000,1007210,30414,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30416,NULL,4094,4000,1007212,30415,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30546,NULL,4054,4080,2000068,30545,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30551,NULL,4054,4080,2000069,30550,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30349,NULL,4022,4069,1007120,30348,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30078,NULL,4021,4078,1000708,30077,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30257,NULL,4021,4078,1003771,30256,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30387,NULL,4021,4020,1007176,30386,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30385,NULL,4021,4091,1007172,30384,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30386,NULL,4021,4091,1007174,30385,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30257,NULL,4020,4089,1003771,30256,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30079,NULL,4020,4089,1000711,30078,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30349,NULL,4020,4089,1007120,30348,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30349,NULL,4091,4069,1007120,30348,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30349,NULL,4093,4069,1007120,30348,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30229,NULL,4005,4000,1003645,30228,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30242,NULL,4005,4000,1003649,30241,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30060,NULL,4005,4000,1000645,30059,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30220,NULL,4011,4000,1003530,30219,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30468,NULL,4011,4011,2000033,30467,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30205,NULL,4087,4000,1003162,30204,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30379,NULL,4087,4084,1007164,30378,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30372,NULL,4083,4000,1007150,30371,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30375,NULL,4083,4000,1007152,30374,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30377,NULL,4055,4000,1007160,30376,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30378,NULL,4055,4000,1007162,30377,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30334,NULL,4003,4000,1006998,30333,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30335,NULL,4028,4000,1007000,30334,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30356,NULL,4028,4000,1007128,30355,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30357,NULL,4028,4000,1007130,30356,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30359,NULL,4028,4000,1007132,30358,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30336,NULL,4028,4003,1007001,30335,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30025,NULL,4035,4000,1000573,30024,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30270,NULL,4035,4000,1004030,30269,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30043,NULL,4035,4000,1000621,30042,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30045,NULL,4035,4000,1000630,30044,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30060,NULL,4035,4000,1000645,30059,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30039,NULL,4035,4000,1000606,30038,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30361,NULL,4035,4000,1007134,30360,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30362,NULL,4035,4000,1007136,30361,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30363,NULL,4035,4000,1007138,30362,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30269,NULL,4035,4000,1004024,30268,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30380,NULL,4013,4013,1007166,30379,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30025,NULL,4023,4000,1000573,30024,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30040,NULL,4023,4000,1000618,30039,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30270,NULL,4023,4000,1004030,30269,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30043,NULL,4023,4000,1000621,30042,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30045,NULL,4023,4000,1000630,30044,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30060,NULL,4023,4000,1000645,30059,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30537,NULL,4023,4000,2000061,30536,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30252,NULL,4023,2000,1003753,30251,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30536,NULL,4023,2000,2000060,30535,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30537,NULL,4023,2000,2000061,30536,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30229,NULL,4036,4000,1003645,30228,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30206,NULL,4036,4000,1003177,30205,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30270,NULL,4036,4000,1004030,30269,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30045,NULL,4036,4000,1000630,30044,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30060,NULL,4036,4000,1000645,30059,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30145,NULL,4036,4000,1002000,30144,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30059,NULL,4036,4000,1000632,30058,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30076,NULL,4036,4000,1000662,30075,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30340,NULL,4036,4000,1007006,30339,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30365,NULL,4036,4000,1007142,30364,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30372,NULL,4036,4000,1007150,30371,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30376,NULL,4036,4000,1007154,30375,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30328,NULL,4036,4000,1006986,30327,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30561,NULL,4036,4000,2000076,30560,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30419,NULL,4036,4000,1007218,30418,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30421,NULL,4036,4000,1007220,30420,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30425,NULL,4036,4000,1007222,30424,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30581,NULL,4038,4000,2000094,30580,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30582,NULL,4038,4000,2000095,30581,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30419,NULL,4038,4000,1007218,30418,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30421,NULL,4038,4000,1007220,30420,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30425,NULL,4038,4000,1007222,30424,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30371,NULL,4039,4000,1007148,30370,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30240,NULL,4078,4078,1003647,30239,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30229,NULL,4078,4000,1003645,30228,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30239,NULL,4078,4000,1003646,30238,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30206,NULL,4078,4000,1003177,30205,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30270,NULL,4078,4000,1004030,30269,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30045,NULL,4078,4000,1000630,30044,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30060,NULL,4078,4000,1000645,30059,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30342,NULL,4078,4000,1007008,30341,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30365,NULL,4078,4000,1007142,30364,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30367,NULL,4078,4000,1007144,30366,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30368,NULL,4078,4000,1007146,30367,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30450,NULL,4078,4000,2000021,30449,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30331,NULL,4078,4000,1006992,30330,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30561,NULL,4078,4000,2000076,30560,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30408,NULL,4078,4013,1007202,30407,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30456,NULL,4078,4079,2000023,30455,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30406,NULL,4078,4080,1007198,30405,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30229,NULL,4079,4000,1003645,30228,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30241,NULL,4079,4000,1003648,30240,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30206,NULL,4079,4000,1003177,30205,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30270,NULL,4079,4000,1004030,30269,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30045,NULL,4079,4000,1000630,30044,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30060,NULL,4079,4000,1000645,30059,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30326,NULL,4079,4000,1006984,30325,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30453,NULL,4079,4000,2000022,30452,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30527,NULL,4079,4000,2000056,30526,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30561,NULL,4079,4000,2000076,30560,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30453,NULL,4079,4078,2000022,30452,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30453,NULL,4079,4079,2000022,30452,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30381,NULL,5005,4000,1007168,30380,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30518,NULL,6003,6053,2000048,30517,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30519,NULL,6003,6053,2000049,30518,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30262,NULL,6003,1000,1004006,30261,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30176,NULL,6003,1000,1002721,30175,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30127,NULL,6003,1000,1001811,30126,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30134,NULL,6003,1000,1001933,30133,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30166,NULL,6003,1000,1002624,30165,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30171,NULL,6003,1000,1002718,30170,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30390,NULL,6003,1043,1007182,30389,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30083,NULL,6003,2000,1000762,30082,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30262,NULL,6003,2000,1004006,30261,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30262,NULL,6003,3000,1004006,30261,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30176,NULL,6002,6005,1002721,30175,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30127,NULL,6002,6005,1001811,30126,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30134,NULL,6002,6005,1001933,30133,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30166,NULL,6002,6005,1002624,30165,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30171,NULL,6002,6005,1002718,30170,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30567,NULL,6002,6002,2000080,30566,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30390,NULL,6002,1001,1007182,30389,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30176,NULL,6005,1000,1002721,30175,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30127,NULL,6005,1000,1001811,30126,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30134,NULL,6005,1000,1001933,30133,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30166,NULL,6005,1000,1002624,30165,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30171,NULL,6005,1000,1002718,30170,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30390,NULL,6005,1043,1007182,30389,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30176,NULL,6082,1000,1002721,30175,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30127,NULL,6082,1000,1001811,30126,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30134,NULL,6082,1000,1001933,30133,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30166,NULL,6082,1000,1002624,30165,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30171,NULL,6082,1000,1002718,30170,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30390,NULL,6082,1041,1007182,30389,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30191,NULL,6017,4000,1003024,30190,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30266,NULL,6017,4000,1004009,30265,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30188,NULL,6017,4000,1003018,30187,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30080,NULL,6017,4000,1000720,30079,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30229,NULL,6017,4005,1003645,30228,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30546,NULL,6017,4078,2000068,30545,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30551,NULL,6017,4078,2000069,30550,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30390,NULL,6092,1043,1007182,30389,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30266,NULL,6092,4000,1004009,30265,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30188,NULL,6092,4000,1003018,30187,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30080,NULL,6092,4000,1000720,30079,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30229,NULL,6092,4005,1003645,30228,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30546,NULL,6092,4078,2000068,30545,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30551,NULL,6092,4078,2000069,30550,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30176,NULL,6085,1000,1002721,30175,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30127,NULL,6085,1000,1001811,30126,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30134,NULL,6085,1000,1001933,30133,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30166,NULL,6085,1000,1002624,30165,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30171,NULL,6085,1000,1002718,30170,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30382,NULL,6053,6003,1007170,30381,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30518,NULL,6053,6003,2000048,30517,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30382,NULL,6053,6005,1007170,30381,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30382,NULL,6053,6082,1007170,30381,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30518,NULL,6053,6096,2000048,30517,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
30519,NULL,6053,6096,2000049,30518,0,0,NULL,0,NULL,NULL,NULL,0,0,0,0,NULL
